lig_id,pro_id,dests,score
297,2599,./data/processed_data/pro_lig_voxels/train/2599_pro_0297_lig.npy,0
297,1827,./data/processed_data/pro_lig_voxels/train/1827_pro_0297_lig.npy,0
297,297,./data/processed_data/pro_lig_voxels/train/0297_pro_0297_lig.npy,1
298,1810,./data/processed_data/pro_lig_voxels/train/1810_pro_0298_lig.npy,0
298,1916,./data/processed_data/pro_lig_voxels/train/1916_pro_0298_lig.npy,0
298,414,./data/processed_data/pro_lig_voxels/train/0414_pro_0298_lig.npy,0
298,1932,./data/processed_data/pro_lig_voxels/train/1932_pro_0298_lig.npy,0
298,298,./data/processed_data/pro_lig_voxels/train/0298_pro_0298_lig.npy,1
299,232,./data/processed_data/pro_lig_voxels/train/0232_pro_0299_lig.npy,0
299,497,./data/processed_data/pro_lig_voxels/train/0497_pro_0299_lig.npy,0
299,26,./data/processed_data/pro_lig_voxels/train/0026_pro_0299_lig.npy,0
299,2335,./data/processed_data/pro_lig_voxels/train/2335_pro_0299_lig.npy,0
299,299,./data/processed_data/pro_lig_voxels/train/0299_pro_0299_lig.npy,1
300,1324,./data/processed_data/pro_lig_voxels/train/1324_pro_0300_lig.npy,0
300,1419,./data/processed_data/pro_lig_voxels/train/1419_pro_0300_lig.npy,0
300,2151,./data/processed_data/pro_lig_voxels/train/2151_pro_0300_lig.npy,0
300,729,./data/processed_data/pro_lig_voxels/train/0729_pro_0300_lig.npy,0
300,300,./data/processed_data/pro_lig_voxels/train/0300_pro_0300_lig.npy,1
301,2184,./data/processed_data/pro_lig_voxels/train/2184_pro_0301_lig.npy,0
301,497,./data/processed_data/pro_lig_voxels/train/0497_pro_0301_lig.npy,0
301,1648,./data/processed_data/pro_lig_voxels/train/1648_pro_0301_lig.npy,0
301,2277,./data/processed_data/pro_lig_voxels/train/2277_pro_0301_lig.npy,0
301,301,./data/processed_data/pro_lig_voxels/train/0301_pro_0301_lig.npy,1
302,1023,./data/processed_data/pro_lig_voxels/train/1023_pro_0302_lig.npy,0
302,1134,./data/processed_data/pro_lig_voxels/train/1134_pro_0302_lig.npy,0
302,1616,./data/processed_data/pro_lig_voxels/train/1616_pro_0302_lig.npy,0
302,1953,./data/processed_data/pro_lig_voxels/train/1953_pro_0302_lig.npy,0
302,302,./data/processed_data/pro_lig_voxels/train/0302_pro_0302_lig.npy,1
303,1723,./data/processed_data/pro_lig_voxels/train/1723_pro_0303_lig.npy,0
303,1133,./data/processed_data/pro_lig_voxels/train/1133_pro_0303_lig.npy,0
303,1547,./data/processed_data/pro_lig_voxels/train/1547_pro_0303_lig.npy,0
303,2436,./data/processed_data/pro_lig_voxels/train/2436_pro_0303_lig.npy,0
303,303,./data/processed_data/pro_lig_voxels/train/0303_pro_0303_lig.npy,1
304,195,./data/processed_data/pro_lig_voxels/train/0195_pro_0304_lig.npy,0
304,145,./data/processed_data/pro_lig_voxels/train/0145_pro_0304_lig.npy,0
304,1772,./data/processed_data/pro_lig_voxels/train/1772_pro_0304_lig.npy,0
304,2438,./data/processed_data/pro_lig_voxels/train/2438_pro_0304_lig.npy,0
304,304,./data/processed_data/pro_lig_voxels/train/0304_pro_0304_lig.npy,1
305,769,./data/processed_data/pro_lig_voxels/train/0769_pro_0305_lig.npy,0
305,2180,./data/processed_data/pro_lig_voxels/train/2180_pro_0305_lig.npy,0
305,408,./data/processed_data/pro_lig_voxels/train/0408_pro_0305_lig.npy,0
305,1304,./data/processed_data/pro_lig_voxels/train/1304_pro_0305_lig.npy,0
305,305,./data/processed_data/pro_lig_voxels/train/0305_pro_0305_lig.npy,1
306,1193,./data/processed_data/pro_lig_voxels/train/1193_pro_0306_lig.npy,0
306,1724,./data/processed_data/pro_lig_voxels/train/1724_pro_0306_lig.npy,0
306,839,./data/processed_data/pro_lig_voxels/train/0839_pro_0306_lig.npy,0
306,182,./data/processed_data/pro_lig_voxels/train/0182_pro_0306_lig.npy,0
306,306,./data/processed_data/pro_lig_voxels/train/0306_pro_0306_lig.npy,1
307,164,./data/processed_data/pro_lig_voxels/train/0164_pro_0307_lig.npy,0
307,36,./data/processed_data/pro_lig_voxels/train/0036_pro_0307_lig.npy,0
307,289,./data/processed_data/pro_lig_voxels/train/0289_pro_0307_lig.npy,0
307,1236,./data/processed_data/pro_lig_voxels/train/1236_pro_0307_lig.npy,0
307,307,./data/processed_data/pro_lig_voxels/train/0307_pro_0307_lig.npy,1
308,850,./data/processed_data/pro_lig_voxels/train/0850_pro_0308_lig.npy,0
308,791,./data/processed_data/pro_lig_voxels/train/0791_pro_0308_lig.npy,0
308,1645,./data/processed_data/pro_lig_voxels/train/1645_pro_0308_lig.npy,0
308,1391,./data/processed_data/pro_lig_voxels/train/1391_pro_0308_lig.npy,0
308,308,./data/processed_data/pro_lig_voxels/train/0308_pro_0308_lig.npy,1
309,1341,./data/processed_data/pro_lig_voxels/train/1341_pro_0309_lig.npy,0
309,2519,./data/processed_data/pro_lig_voxels/train/2519_pro_0309_lig.npy,0
309,300,./data/processed_data/pro_lig_voxels/train/0300_pro_0309_lig.npy,0
309,379,./data/processed_data/pro_lig_voxels/train/0379_pro_0309_lig.npy,0
309,309,./data/processed_data/pro_lig_voxels/train/0309_pro_0309_lig.npy,1
310,2301,./data/processed_data/pro_lig_voxels/train/2301_pro_0310_lig.npy,0
310,992,./data/processed_data/pro_lig_voxels/train/0992_pro_0310_lig.npy,0
310,139,./data/processed_data/pro_lig_voxels/train/0139_pro_0310_lig.npy,0
310,1776,./data/processed_data/pro_lig_voxels/train/1776_pro_0310_lig.npy,0
310,310,./data/processed_data/pro_lig_voxels/train/0310_pro_0310_lig.npy,1
311,1343,./data/processed_data/pro_lig_voxels/train/1343_pro_0311_lig.npy,0
311,2315,./data/processed_data/pro_lig_voxels/train/2315_pro_0311_lig.npy,0
311,601,./data/processed_data/pro_lig_voxels/train/0601_pro_0311_lig.npy,0
311,708,./data/processed_data/pro_lig_voxels/train/0708_pro_0311_lig.npy,0
311,311,./data/processed_data/pro_lig_voxels/train/0311_pro_0311_lig.npy,1
312,1467,./data/processed_data/pro_lig_voxels/train/1467_pro_0312_lig.npy,0
312,2254,./data/processed_data/pro_lig_voxels/train/2254_pro_0312_lig.npy,0
312,837,./data/processed_data/pro_lig_voxels/train/0837_pro_0312_lig.npy,0
312,760,./data/processed_data/pro_lig_voxels/train/0760_pro_0312_lig.npy,0
312,312,./data/processed_data/pro_lig_voxels/train/0312_pro_0312_lig.npy,1
313,659,./data/processed_data/pro_lig_voxels/train/0659_pro_0313_lig.npy,0
313,916,./data/processed_data/pro_lig_voxels/train/0916_pro_0313_lig.npy,0
313,731,./data/processed_data/pro_lig_voxels/train/0731_pro_0313_lig.npy,0
313,1473,./data/processed_data/pro_lig_voxels/train/1473_pro_0313_lig.npy,0
313,313,./data/processed_data/pro_lig_voxels/train/0313_pro_0313_lig.npy,1
314,1773,./data/processed_data/pro_lig_voxels/train/1773_pro_0314_lig.npy,0
314,1774,./data/processed_data/pro_lig_voxels/train/1774_pro_0314_lig.npy,0
314,286,./data/processed_data/pro_lig_voxels/train/0286_pro_0314_lig.npy,0
314,595,./data/processed_data/pro_lig_voxels/train/0595_pro_0314_lig.npy,0
314,314,./data/processed_data/pro_lig_voxels/train/0314_pro_0314_lig.npy,1
315,1954,./data/processed_data/pro_lig_voxels/train/1954_pro_0315_lig.npy,0
315,887,./data/processed_data/pro_lig_voxels/train/0887_pro_0315_lig.npy,0
315,420,./data/processed_data/pro_lig_voxels/train/0420_pro_0315_lig.npy,0
315,1420,./data/processed_data/pro_lig_voxels/train/1420_pro_0315_lig.npy,0
315,315,./data/processed_data/pro_lig_voxels/train/0315_pro_0315_lig.npy,1
316,1852,./data/processed_data/pro_lig_voxels/train/1852_pro_0316_lig.npy,0
316,131,./data/processed_data/pro_lig_voxels/train/0131_pro_0316_lig.npy,0
316,1599,./data/processed_data/pro_lig_voxels/train/1599_pro_0316_lig.npy,0
316,445,./data/processed_data/pro_lig_voxels/train/0445_pro_0316_lig.npy,0
316,316,./data/processed_data/pro_lig_voxels/train/0316_pro_0316_lig.npy,1
317,479,./data/processed_data/pro_lig_voxels/train/0479_pro_0317_lig.npy,0
317,385,./data/processed_data/pro_lig_voxels/train/0385_pro_0317_lig.npy,0
317,638,./data/processed_data/pro_lig_voxels/train/0638_pro_0317_lig.npy,0
317,322,./data/processed_data/pro_lig_voxels/train/0322_pro_0317_lig.npy,0
317,317,./data/processed_data/pro_lig_voxels/train/0317_pro_0317_lig.npy,1
318,2583,./data/processed_data/pro_lig_voxels/train/2583_pro_0318_lig.npy,0
318,282,./data/processed_data/pro_lig_voxels/train/0282_pro_0318_lig.npy,0
318,120,./data/processed_data/pro_lig_voxels/train/0120_pro_0318_lig.npy,0
318,1108,./data/processed_data/pro_lig_voxels/train/1108_pro_0318_lig.npy,0
318,318,./data/processed_data/pro_lig_voxels/train/0318_pro_0318_lig.npy,1
319,1274,./data/processed_data/pro_lig_voxels/train/1274_pro_0319_lig.npy,0
319,1135,./data/processed_data/pro_lig_voxels/train/1135_pro_0319_lig.npy,0
319,170,./data/processed_data/pro_lig_voxels/train/0170_pro_0319_lig.npy,0
319,203,./data/processed_data/pro_lig_voxels/train/0203_pro_0319_lig.npy,0
319,319,./data/processed_data/pro_lig_voxels/train/0319_pro_0319_lig.npy,1
320,2582,./data/processed_data/pro_lig_voxels/train/2582_pro_0320_lig.npy,0
320,779,./data/processed_data/pro_lig_voxels/train/0779_pro_0320_lig.npy,0
320,654,./data/processed_data/pro_lig_voxels/train/0654_pro_0320_lig.npy,0
320,740,./data/processed_data/pro_lig_voxels/train/0740_pro_0320_lig.npy,0
320,320,./data/processed_data/pro_lig_voxels/train/0320_pro_0320_lig.npy,1
321,425,./data/processed_data/pro_lig_voxels/train/0425_pro_0321_lig.npy,0
321,1810,./data/processed_data/pro_lig_voxels/train/1810_pro_0321_lig.npy,0
321,2071,./data/processed_data/pro_lig_voxels/train/2071_pro_0321_lig.npy,0
321,2251,./data/processed_data/pro_lig_voxels/train/2251_pro_0321_lig.npy,0
321,321,./data/processed_data/pro_lig_voxels/train/0321_pro_0321_lig.npy,1
322,1861,./data/processed_data/pro_lig_voxels/train/1861_pro_0322_lig.npy,0
322,118,./data/processed_data/pro_lig_voxels/train/0118_pro_0322_lig.npy,0
322,1879,./data/processed_data/pro_lig_voxels/train/1879_pro_0322_lig.npy,0
322,1245,./data/processed_data/pro_lig_voxels/train/1245_pro_0322_lig.npy,0
322,322,./data/processed_data/pro_lig_voxels/train/0322_pro_0322_lig.npy,1
323,994,./data/processed_data/pro_lig_voxels/train/0994_pro_0323_lig.npy,0
323,481,./data/processed_data/pro_lig_voxels/train/0481_pro_0323_lig.npy,0
323,624,./data/processed_data/pro_lig_voxels/train/0624_pro_0323_lig.npy,0
323,17,./data/processed_data/pro_lig_voxels/train/0017_pro_0323_lig.npy,0
323,323,./data/processed_data/pro_lig_voxels/train/0323_pro_0323_lig.npy,1
324,1778,./data/processed_data/pro_lig_voxels/train/1778_pro_0324_lig.npy,0
324,981,./data/processed_data/pro_lig_voxels/train/0981_pro_0324_lig.npy,0
324,2067,./data/processed_data/pro_lig_voxels/train/2067_pro_0324_lig.npy,0
324,1957,./data/processed_data/pro_lig_voxels/train/1957_pro_0324_lig.npy,0
324,324,./data/processed_data/pro_lig_voxels/train/0324_pro_0324_lig.npy,1
325,2117,./data/processed_data/pro_lig_voxels/train/2117_pro_0325_lig.npy,0
325,1765,./data/processed_data/pro_lig_voxels/train/1765_pro_0325_lig.npy,0
325,1100,./data/processed_data/pro_lig_voxels/train/1100_pro_0325_lig.npy,0
325,98,./data/processed_data/pro_lig_voxels/train/0098_pro_0325_lig.npy,0
325,325,./data/processed_data/pro_lig_voxels/train/0325_pro_0325_lig.npy,1
326,2549,./data/processed_data/pro_lig_voxels/train/2549_pro_0326_lig.npy,0
326,2312,./data/processed_data/pro_lig_voxels/train/2312_pro_0326_lig.npy,0
326,349,./data/processed_data/pro_lig_voxels/train/0349_pro_0326_lig.npy,0
326,2516,./data/processed_data/pro_lig_voxels/train/2516_pro_0326_lig.npy,0
326,326,./data/processed_data/pro_lig_voxels/train/0326_pro_0326_lig.npy,1
327,1405,./data/processed_data/pro_lig_voxels/train/1405_pro_0327_lig.npy,0
327,1540,./data/processed_data/pro_lig_voxels/train/1540_pro_0327_lig.npy,0
327,803,./data/processed_data/pro_lig_voxels/train/0803_pro_0327_lig.npy,0
327,1472,./data/processed_data/pro_lig_voxels/train/1472_pro_0327_lig.npy,0
327,327,./data/processed_data/pro_lig_voxels/train/0327_pro_0327_lig.npy,1
328,2608,./data/processed_data/pro_lig_voxels/train/2608_pro_0328_lig.npy,0
328,1422,./data/processed_data/pro_lig_voxels/train/1422_pro_0328_lig.npy,0
328,2683,./data/processed_data/pro_lig_voxels/train/2683_pro_0328_lig.npy,0
328,1175,./data/processed_data/pro_lig_voxels/train/1175_pro_0328_lig.npy,0
328,328,./data/processed_data/pro_lig_voxels/train/0328_pro_0328_lig.npy,1
329,2123,./data/processed_data/pro_lig_voxels/train/2123_pro_0329_lig.npy,0
329,1818,./data/processed_data/pro_lig_voxels/train/1818_pro_0329_lig.npy,0
329,1027,./data/processed_data/pro_lig_voxels/train/1027_pro_0329_lig.npy,0
329,1547,./data/processed_data/pro_lig_voxels/train/1547_pro_0329_lig.npy,0
329,329,./data/processed_data/pro_lig_voxels/train/0329_pro_0329_lig.npy,1
330,286,./data/processed_data/pro_lig_voxels/train/0286_pro_0330_lig.npy,0
330,2381,./data/processed_data/pro_lig_voxels/train/2381_pro_0330_lig.npy,0
330,130,./data/processed_data/pro_lig_voxels/train/0130_pro_0330_lig.npy,0
330,979,./data/processed_data/pro_lig_voxels/train/0979_pro_0330_lig.npy,0
330,330,./data/processed_data/pro_lig_voxels/train/0330_pro_0330_lig.npy,1
331,1969,./data/processed_data/pro_lig_voxels/train/1969_pro_0331_lig.npy,0
331,1463,./data/processed_data/pro_lig_voxels/train/1463_pro_0331_lig.npy,0
331,1002,./data/processed_data/pro_lig_voxels/train/1002_pro_0331_lig.npy,0
331,2431,./data/processed_data/pro_lig_voxels/train/2431_pro_0331_lig.npy,0
331,331,./data/processed_data/pro_lig_voxels/train/0331_pro_0331_lig.npy,1
332,2277,./data/processed_data/pro_lig_voxels/train/2277_pro_0332_lig.npy,0
332,1469,./data/processed_data/pro_lig_voxels/train/1469_pro_0332_lig.npy,0
332,372,./data/processed_data/pro_lig_voxels/train/0372_pro_0332_lig.npy,0
332,102,./data/processed_data/pro_lig_voxels/train/0102_pro_0332_lig.npy,0
332,332,./data/processed_data/pro_lig_voxels/train/0332_pro_0332_lig.npy,1
333,701,./data/processed_data/pro_lig_voxels/train/0701_pro_0333_lig.npy,0
333,2364,./data/processed_data/pro_lig_voxels/train/2364_pro_0333_lig.npy,0
333,503,./data/processed_data/pro_lig_voxels/train/0503_pro_0333_lig.npy,0
333,1669,./data/processed_data/pro_lig_voxels/train/1669_pro_0333_lig.npy,0
333,333,./data/processed_data/pro_lig_voxels/train/0333_pro_0333_lig.npy,1
334,1810,./data/processed_data/pro_lig_voxels/train/1810_pro_0334_lig.npy,0
334,829,./data/processed_data/pro_lig_voxels/train/0829_pro_0334_lig.npy,0
334,2239,./data/processed_data/pro_lig_voxels/train/2239_pro_0334_lig.npy,0
334,1725,./data/processed_data/pro_lig_voxels/train/1725_pro_0334_lig.npy,0
334,334,./data/processed_data/pro_lig_voxels/train/0334_pro_0334_lig.npy,1
335,1603,./data/processed_data/pro_lig_voxels/train/1603_pro_0335_lig.npy,0
335,996,./data/processed_data/pro_lig_voxels/train/0996_pro_0335_lig.npy,0
335,434,./data/processed_data/pro_lig_voxels/train/0434_pro_0335_lig.npy,0
335,975,./data/processed_data/pro_lig_voxels/train/0975_pro_0335_lig.npy,0
335,335,./data/processed_data/pro_lig_voxels/train/0335_pro_0335_lig.npy,1
336,854,./data/processed_data/pro_lig_voxels/train/0854_pro_0336_lig.npy,0
336,375,./data/processed_data/pro_lig_voxels/train/0375_pro_0336_lig.npy,0
336,1833,./data/processed_data/pro_lig_voxels/train/1833_pro_0336_lig.npy,0
336,2460,./data/processed_data/pro_lig_voxels/train/2460_pro_0336_lig.npy,0
336,336,./data/processed_data/pro_lig_voxels/train/0336_pro_0336_lig.npy,1
337,988,./data/processed_data/pro_lig_voxels/train/0988_pro_0337_lig.npy,0
337,118,./data/processed_data/pro_lig_voxels/train/0118_pro_0337_lig.npy,0
337,1389,./data/processed_data/pro_lig_voxels/train/1389_pro_0337_lig.npy,0
337,422,./data/processed_data/pro_lig_voxels/train/0422_pro_0337_lig.npy,0
337,337,./data/processed_data/pro_lig_voxels/train/0337_pro_0337_lig.npy,1
338,2655,./data/processed_data/pro_lig_voxels/train/2655_pro_0338_lig.npy,0
338,146,./data/processed_data/pro_lig_voxels/train/0146_pro_0338_lig.npy,0
338,1737,./data/processed_data/pro_lig_voxels/train/1737_pro_0338_lig.npy,0
338,1043,./data/processed_data/pro_lig_voxels/train/1043_pro_0338_lig.npy,0
338,338,./data/processed_data/pro_lig_voxels/train/0338_pro_0338_lig.npy,1
339,1493,./data/processed_data/pro_lig_voxels/train/1493_pro_0339_lig.npy,0
339,1727,./data/processed_data/pro_lig_voxels/train/1727_pro_0339_lig.npy,0
339,1280,./data/processed_data/pro_lig_voxels/train/1280_pro_0339_lig.npy,0
339,1623,./data/processed_data/pro_lig_voxels/train/1623_pro_0339_lig.npy,0
339,339,./data/processed_data/pro_lig_voxels/train/0339_pro_0339_lig.npy,1
340,2111,./data/processed_data/pro_lig_voxels/train/2111_pro_0340_lig.npy,0
340,648,./data/processed_data/pro_lig_voxels/train/0648_pro_0340_lig.npy,0
340,804,./data/processed_data/pro_lig_voxels/train/0804_pro_0340_lig.npy,0
340,575,./data/processed_data/pro_lig_voxels/train/0575_pro_0340_lig.npy,0
340,340,./data/processed_data/pro_lig_voxels/train/0340_pro_0340_lig.npy,1
341,459,./data/processed_data/pro_lig_voxels/train/0459_pro_0341_lig.npy,0
341,124,./data/processed_data/pro_lig_voxels/train/0124_pro_0341_lig.npy,0
341,888,./data/processed_data/pro_lig_voxels/train/0888_pro_0341_lig.npy,0
341,1806,./data/processed_data/pro_lig_voxels/train/1806_pro_0341_lig.npy,0
341,341,./data/processed_data/pro_lig_voxels/train/0341_pro_0341_lig.npy,1
342,1845,./data/processed_data/pro_lig_voxels/train/1845_pro_0342_lig.npy,0
342,934,./data/processed_data/pro_lig_voxels/train/0934_pro_0342_lig.npy,0
342,1756,./data/processed_data/pro_lig_voxels/train/1756_pro_0342_lig.npy,0
342,604,./data/processed_data/pro_lig_voxels/train/0604_pro_0342_lig.npy,0
342,342,./data/processed_data/pro_lig_voxels/train/0342_pro_0342_lig.npy,1
343,1451,./data/processed_data/pro_lig_voxels/train/1451_pro_0343_lig.npy,0
343,1896,./data/processed_data/pro_lig_voxels/train/1896_pro_0343_lig.npy,0
343,530,./data/processed_data/pro_lig_voxels/train/0530_pro_0343_lig.npy,0
343,374,./data/processed_data/pro_lig_voxels/train/0374_pro_0343_lig.npy,0
343,343,./data/processed_data/pro_lig_voxels/train/0343_pro_0343_lig.npy,1
344,946,./data/processed_data/pro_lig_voxels/train/0946_pro_0344_lig.npy,0
344,92,./data/processed_data/pro_lig_voxels/train/0092_pro_0344_lig.npy,0
344,342,./data/processed_data/pro_lig_voxels/train/0342_pro_0344_lig.npy,0
344,383,./data/processed_data/pro_lig_voxels/train/0383_pro_0344_lig.npy,0
344,344,./data/processed_data/pro_lig_voxels/train/0344_pro_0344_lig.npy,1
345,1875,./data/processed_data/pro_lig_voxels/train/1875_pro_0345_lig.npy,0
345,929,./data/processed_data/pro_lig_voxels/train/0929_pro_0345_lig.npy,0
345,2295,./data/processed_data/pro_lig_voxels/train/2295_pro_0345_lig.npy,0
345,1893,./data/processed_data/pro_lig_voxels/train/1893_pro_0345_lig.npy,0
345,345,./data/processed_data/pro_lig_voxels/train/0345_pro_0345_lig.npy,1
346,2649,./data/processed_data/pro_lig_voxels/train/2649_pro_0346_lig.npy,0
346,1615,./data/processed_data/pro_lig_voxels/train/1615_pro_0346_lig.npy,0
346,182,./data/processed_data/pro_lig_voxels/train/0182_pro_0346_lig.npy,0
346,878,./data/processed_data/pro_lig_voxels/train/0878_pro_0346_lig.npy,0
346,346,./data/processed_data/pro_lig_voxels/train/0346_pro_0346_lig.npy,1
347,1420,./data/processed_data/pro_lig_voxels/train/1420_pro_0347_lig.npy,0
347,440,./data/processed_data/pro_lig_voxels/train/0440_pro_0347_lig.npy,0
347,1002,./data/processed_data/pro_lig_voxels/train/1002_pro_0347_lig.npy,0
347,1626,./data/processed_data/pro_lig_voxels/train/1626_pro_0347_lig.npy,0
347,347,./data/processed_data/pro_lig_voxels/train/0347_pro_0347_lig.npy,1
348,493,./data/processed_data/pro_lig_voxels/train/0493_pro_0348_lig.npy,0
348,57,./data/processed_data/pro_lig_voxels/train/0057_pro_0348_lig.npy,0
348,1172,./data/processed_data/pro_lig_voxels/train/1172_pro_0348_lig.npy,0
348,1775,./data/processed_data/pro_lig_voxels/train/1775_pro_0348_lig.npy,0
348,348,./data/processed_data/pro_lig_voxels/train/0348_pro_0348_lig.npy,1
349,1114,./data/processed_data/pro_lig_voxels/train/1114_pro_0349_lig.npy,0
349,1138,./data/processed_data/pro_lig_voxels/train/1138_pro_0349_lig.npy,0
349,2699,./data/processed_data/pro_lig_voxels/train/2699_pro_0349_lig.npy,0
349,451,./data/processed_data/pro_lig_voxels/train/0451_pro_0349_lig.npy,0
349,349,./data/processed_data/pro_lig_voxels/train/0349_pro_0349_lig.npy,1
350,1574,./data/processed_data/pro_lig_voxels/train/1574_pro_0350_lig.npy,0
350,1562,./data/processed_data/pro_lig_voxels/train/1562_pro_0350_lig.npy,0
350,746,./data/processed_data/pro_lig_voxels/train/0746_pro_0350_lig.npy,0
350,204,./data/processed_data/pro_lig_voxels/train/0204_pro_0350_lig.npy,0
350,350,./data/processed_data/pro_lig_voxels/train/0350_pro_0350_lig.npy,1
351,1753,./data/processed_data/pro_lig_voxels/train/1753_pro_0351_lig.npy,0
351,1841,./data/processed_data/pro_lig_voxels/train/1841_pro_0351_lig.npy,0
351,1730,./data/processed_data/pro_lig_voxels/train/1730_pro_0351_lig.npy,0
351,2550,./data/processed_data/pro_lig_voxels/train/2550_pro_0351_lig.npy,0
351,351,./data/processed_data/pro_lig_voxels/train/0351_pro_0351_lig.npy,1
352,2192,./data/processed_data/pro_lig_voxels/train/2192_pro_0352_lig.npy,0
352,662,./data/processed_data/pro_lig_voxels/train/0662_pro_0352_lig.npy,0
352,1724,./data/processed_data/pro_lig_voxels/train/1724_pro_0352_lig.npy,0
352,1806,./data/processed_data/pro_lig_voxels/train/1806_pro_0352_lig.npy,0
352,352,./data/processed_data/pro_lig_voxels/train/0352_pro_0352_lig.npy,1
353,569,./data/processed_data/pro_lig_voxels/train/0569_pro_0353_lig.npy,0
353,2382,./data/processed_data/pro_lig_voxels/train/2382_pro_0353_lig.npy,0
353,1537,./data/processed_data/pro_lig_voxels/train/1537_pro_0353_lig.npy,0
353,8,./data/processed_data/pro_lig_voxels/train/0008_pro_0353_lig.npy,0
353,353,./data/processed_data/pro_lig_voxels/train/0353_pro_0353_lig.npy,1
354,636,./data/processed_data/pro_lig_voxels/train/0636_pro_0354_lig.npy,0
354,340,./data/processed_data/pro_lig_voxels/train/0340_pro_0354_lig.npy,0
354,2505,./data/processed_data/pro_lig_voxels/train/2505_pro_0354_lig.npy,0
354,2070,./data/processed_data/pro_lig_voxels/train/2070_pro_0354_lig.npy,0
354,354,./data/processed_data/pro_lig_voxels/train/0354_pro_0354_lig.npy,1
355,1500,./data/processed_data/pro_lig_voxels/train/1500_pro_0355_lig.npy,0
355,1395,./data/processed_data/pro_lig_voxels/train/1395_pro_0355_lig.npy,0
355,848,./data/processed_data/pro_lig_voxels/train/0848_pro_0355_lig.npy,0
355,627,./data/processed_data/pro_lig_voxels/train/0627_pro_0355_lig.npy,0
355,355,./data/processed_data/pro_lig_voxels/train/0355_pro_0355_lig.npy,1
356,1270,./data/processed_data/pro_lig_voxels/train/1270_pro_0356_lig.npy,0
356,2253,./data/processed_data/pro_lig_voxels/train/2253_pro_0356_lig.npy,0
356,2642,./data/processed_data/pro_lig_voxels/train/2642_pro_0356_lig.npy,0
356,186,./data/processed_data/pro_lig_voxels/train/0186_pro_0356_lig.npy,0
356,356,./data/processed_data/pro_lig_voxels/train/0356_pro_0356_lig.npy,1
357,2501,./data/processed_data/pro_lig_voxels/train/2501_pro_0357_lig.npy,0
357,1286,./data/processed_data/pro_lig_voxels/train/1286_pro_0357_lig.npy,0
357,28,./data/processed_data/pro_lig_voxels/train/0028_pro_0357_lig.npy,0
357,2038,./data/processed_data/pro_lig_voxels/train/2038_pro_0357_lig.npy,0
357,357,./data/processed_data/pro_lig_voxels/train/0357_pro_0357_lig.npy,1
358,2075,./data/processed_data/pro_lig_voxels/train/2075_pro_0358_lig.npy,0
358,220,./data/processed_data/pro_lig_voxels/train/0220_pro_0358_lig.npy,0
358,584,./data/processed_data/pro_lig_voxels/train/0584_pro_0358_lig.npy,0
358,2261,./data/processed_data/pro_lig_voxels/train/2261_pro_0358_lig.npy,0
358,358,./data/processed_data/pro_lig_voxels/train/0358_pro_0358_lig.npy,1
359,2052,./data/processed_data/pro_lig_voxels/train/2052_pro_0359_lig.npy,0
359,2014,./data/processed_data/pro_lig_voxels/train/2014_pro_0359_lig.npy,0
359,2574,./data/processed_data/pro_lig_voxels/train/2574_pro_0359_lig.npy,0
359,1893,./data/processed_data/pro_lig_voxels/train/1893_pro_0359_lig.npy,0
359,359,./data/processed_data/pro_lig_voxels/train/0359_pro_0359_lig.npy,1
360,2417,./data/processed_data/pro_lig_voxels/train/2417_pro_0360_lig.npy,0
360,1955,./data/processed_data/pro_lig_voxels/train/1955_pro_0360_lig.npy,0
360,1044,./data/processed_data/pro_lig_voxels/train/1044_pro_0360_lig.npy,0
360,2334,./data/processed_data/pro_lig_voxels/train/2334_pro_0360_lig.npy,0
360,360,./data/processed_data/pro_lig_voxels/train/0360_pro_0360_lig.npy,1
361,595,./data/processed_data/pro_lig_voxels/train/0595_pro_0361_lig.npy,0
361,155,./data/processed_data/pro_lig_voxels/train/0155_pro_0361_lig.npy,0
361,2343,./data/processed_data/pro_lig_voxels/train/2343_pro_0361_lig.npy,0
361,547,./data/processed_data/pro_lig_voxels/train/0547_pro_0361_lig.npy,0
361,361,./data/processed_data/pro_lig_voxels/train/0361_pro_0361_lig.npy,1
362,2243,./data/processed_data/pro_lig_voxels/train/2243_pro_0362_lig.npy,0
362,1393,./data/processed_data/pro_lig_voxels/train/1393_pro_0362_lig.npy,0
362,2066,./data/processed_data/pro_lig_voxels/train/2066_pro_0362_lig.npy,0
362,2136,./data/processed_data/pro_lig_voxels/train/2136_pro_0362_lig.npy,0
362,362,./data/processed_data/pro_lig_voxels/train/0362_pro_0362_lig.npy,1
363,1474,./data/processed_data/pro_lig_voxels/train/1474_pro_0363_lig.npy,0
363,2101,./data/processed_data/pro_lig_voxels/train/2101_pro_0363_lig.npy,0
363,454,./data/processed_data/pro_lig_voxels/train/0454_pro_0363_lig.npy,0
363,885,./data/processed_data/pro_lig_voxels/train/0885_pro_0363_lig.npy,0
363,363,./data/processed_data/pro_lig_voxels/train/0363_pro_0363_lig.npy,1
364,1353,./data/processed_data/pro_lig_voxels/train/1353_pro_0364_lig.npy,0
364,1491,./data/processed_data/pro_lig_voxels/train/1491_pro_0364_lig.npy,0
364,687,./data/processed_data/pro_lig_voxels/train/0687_pro_0364_lig.npy,0
364,487,./data/processed_data/pro_lig_voxels/train/0487_pro_0364_lig.npy,0
